 
file: ,ProgramData/61/1008.txt
ids: ,"['ProgramData/23/828.txt', 'ProgramData/2/413.txt', 'ProgramData/22/605.txt', 'ProgramData/15/301.txt', 'ProgramData/47/5663.txt', 'ProgramData/78/1431.txt', 'ProgramData/4/354.txt', 'ProgramData/53/623.txt', 'ProgramData/85/408.txt', 'ProgramData/51/155.txt']"
distances: ,"[0.036543428897857666, 0.06198310852050781, 0.08536553382873535, 0.12106668949127197, 0.17214936017990112, 0.2007097601890564, 0.4072872996330261, 0.4109992980957031, 0.4112590551376343, 0.41342294216156006]"
 
file: ,ProgramData/31/1537.txt
ids: ,"['ProgramData/42/703.txt', 'ProgramData/31/1142.txt', 'ProgramData/31/1473.txt', 'ProgramData/9/988.txt', 'ProgramData/52/1228.txt', 'ProgramData/16/979.txt', 'ProgramData/79/350.txt', 'ProgramData/31/1643.txt', 'ProgramData/39/1685.txt', 'ProgramData/2/57.txt']"
distances: ,"[0.3197815418243408, 0.3211830258369446, 0.32457125186920166, 0.3255881071090698, 0.3262547254562378, 0.3271426558494568, 0.32760703563690186, 0.32811880111694336, 0.3297334313392639, 0.33138060569763184]"
 
file: ,ProgramData/31/1435.txt
ids: ,"['ProgramData/85/309.txt', 'ProgramData/44/27.txt', 'ProgramData/88/1417.txt', 'ProgramData/60/1952.txt', 'ProgramData/7/357.txt', 'ProgramData/31/1793.txt', 'ProgramData/84/3389.txt', 'ProgramData/74/1148.txt', 'ProgramData/85/1690.txt', 'ProgramData/47/3179.txt']"
distances: ,"[0.32135194540023804, 0.4569395184516907, 0.45920002460479736, 0.46423405408859253, 0.4653545022010803, 0.466539204120636, 0.4677056074142456, 0.46928900480270386, 0.4694928526878357, 0.46969127655029297]"
 
file: ,ProgramData/31/770.txt
ids: ,"['ProgramData/31/1142.txt', 'ProgramData/31/72.txt', 'ProgramData/9/988.txt', 'ProgramData/31/1867.txt', 'ProgramData/52/1228.txt', 'ProgramData/31/1144.txt', 'ProgramData/31/1556.txt', 'ProgramData/31/499.txt', 'ProgramData/31/1647.txt', 'ProgramData/31/1473.txt']"
distances: ,"[0.35110998153686523, 0.3550379276275635, 0.35811179876327515, 0.3598521947860718, 0.3622385263442993, 0.36268723011016846, 0.3627247214317322, 0.3628741502761841, 0.36293482780456543, 0.36484241485595703]"
 
file: ,ProgramData/31/367.txt
ids: ,"['ProgramData/14/1127.txt', 'ProgramData/14/1205.txt', 'ProgramData/14/1267.txt', 'ProgramData/14/1197.txt', 'ProgramData/39/407.txt', 'ProgramData/31/1999.txt', 'ProgramData/31/229.txt', 'ProgramData/14/799.txt', 'ProgramData/31/1144.txt', 'ProgramData/14/4.txt']"
distances: ,"[0.3256213068962097, 0.3284311890602112, 0.3375343084335327, 0.3396143913269043, 0.3403186798095703, 0.34101253747940063, 0.3423212170600891, 0.3423597812652588, 0.34251368045806885, 0.3444122076034546]"
 
file: ,ProgramData/31/1586.txt
ids: ,"['ProgramData/14/1251.txt', 'ProgramData/31/1862.txt', 'ProgramData/2/146.txt', 'ProgramData/31/72.txt', 'ProgramData/9/210.txt', 'ProgramData/39/21.txt', 'ProgramData/14/1264.txt', 'ProgramData/39/2052.txt', 'ProgramData/52/1228.txt', 'ProgramData/2/38.txt']"
distances: ,"[0.36229509115219116, 0.3623161315917969, 0.3650525212287903, 0.3679444193840027, 0.3699086308479309, 0.37190085649490356, 0.37196922302246094, 0.37240755558013916, 0.3725079894065857, 0.37261146306991577]"
 
file: ,ProgramData/31/1314.txt
ids: ,"['ProgramData/39/326.txt', 'ProgramData/9/1044.txt', 'ProgramData/14/59.txt', 'ProgramData/31/1922.txt', 'ProgramData/14/1340.txt', 'ProgramData/14/817.txt', 'ProgramData/2/1280.txt', 'ProgramData/39/238.txt', 'ProgramData/2/370.txt', 'ProgramData/31/1074.txt']"
distances: ,"[0.43592607975006104, 0.4395484924316406, 0.4456915855407715, 0.4494750499725342, 0.4524651765823364, 0.4525638818740845, 0.4533357620239258, 0.45388686656951904, 0.45537179708480835, 0.45556414127349854]"
 
file: ,ProgramData/96/1222.txt
ids: ,"['ProgramData/91/379.txt', 'ProgramData/23/611.txt', 'ProgramData/17/753.txt', 'ProgramData/53/112.txt', 'ProgramData/35/9.txt', 'ProgramData/100/99.txt', 'ProgramData/49/1023.txt', 'ProgramData/37/98.txt', 'ProgramData/63/861.txt', 'ProgramData/19/1184.txt']"
distances: ,"[0.1426330804824829, 0.17594540119171143, 0.3583912253379822, 0.36966443061828613, 0.3702086806297302, 0.3704354763031006, 0.37944042682647705, 0.3839449882507324, 0.38413554430007935, 0.38538700342178345]"
 
file: ,ProgramData/96/1270.txt
ids: ,"['ProgramData/100/389.txt', 'ProgramData/101/828.txt', 'ProgramData/27/868.txt', 'ProgramData/9/744.txt', 'ProgramData/39/119.txt', 'ProgramData/73/892.txt', 'ProgramData/27/869.txt', 'ProgramData/6/3560.txt', 'ProgramData/8/1358.txt', 'ProgramData/17/993.txt']"
distances: ,"[0.3917679786682129, 0.39745378494262695, 0.40058571100234985, 0.4021872878074646, 0.402543842792511, 0.4058789014816284, 0.40611732006073, 0.40645766258239746, 0.40664076805114746, 0.4068220853805542]"
 
file: ,ProgramData/100/1651.txt
ids: ,"['ProgramData/83/4897.txt', 'ProgramData/98/1507.txt', 'ProgramData/83/1431.txt', 'ProgramData/29/1267.txt', 'ProgramData/69/252.txt', 'ProgramData/46/1046.txt', 'ProgramData/56/423.txt', 'ProgramData/38/728.txt', 'ProgramData/7/1087.txt', 'ProgramData/76/53.txt']"
distances: ,"[0.28113633394241333, 0.2859565019607544, 0.289034366607666, 0.2967158555984497, 0.2974143624305725, 0.30263280868530273, 0.30272310972213745, 0.3031291365623474, 0.30372005701065063, 0.3045542240142822]"
 
file: ,ProgramData/54/1719.txt
ids: ,"['ProgramData/59/962.txt', 'ProgramData/48/962.txt', 'ProgramData/75/81.txt', 'ProgramData/80/388.txt', 'ProgramData/8/1228.txt', 'ProgramData/17/1431.txt', 'ProgramData/33/970.txt', 'ProgramData/64/1503.txt', 'ProgramData/4/1940.txt', 'ProgramData/27/671.txt']"
distances: ,"[0.3648986220359802, 0.3722990155220032, 0.37287694215774536, 0.37437546253204346, 0.3743823170661926, 0.3745812773704529, 0.3747575879096985, 0.375482976436615, 0.3757137656211853, 0.37641197443008423]"
 
file: ,ProgramData/98/546.txt
ids: ,"['ProgramData/22/740.txt', 'ProgramData/28/869.txt', 'ProgramData/22/406.txt', 'ProgramData/45/1408.txt', 'ProgramData/98/2223.txt', 'ProgramData/19/2634.txt', 'ProgramData/7/103.txt', 'ProgramData/96/816.txt', 'ProgramData/24/2220.txt', 'ProgramData/33/670.txt']"
distances: ,"[0.09780621528625488, 0.10032647848129272, 0.10217815637588501, 0.10246169567108154, 0.10246807336807251, 0.10293370485305786, 0.10325276851654053, 0.10371911525726318, 0.10384392738342285, 0.10443031787872314]"
 
file: ,ProgramData/53/432.txt
ids: ,"['ProgramData/22/605.txt', 'ProgramData/2/413.txt', 'ProgramData/15/301.txt', 'ProgramData/78/1431.txt', 'ProgramData/47/5663.txt', 'ProgramData/4/354.txt', 'ProgramData/68/481.txt', 'ProgramData/2/137.txt', 'ProgramData/54/89.txt', 'ProgramData/22/57.txt']"
distances: ,"[0.049738168716430664, 0.0539778470993042, 0.07733970880508423, 0.13095104694366455, 0.21099621057510376, 0.3737347722053528, 0.3824831247329712, 0.3828728199005127, 0.3830275535583496, 0.3832451105117798]"
 
file: ,ProgramData/53/1289.txt
ids: ,"['ProgramData/29/1267.txt', 'ProgramData/51/114.txt', 'ProgramData/76/1779.txt', 'ProgramData/52/757.txt', 'ProgramData/56/423.txt', 'ProgramData/64/3431.txt', 'ProgramData/99/827.txt', 'ProgramData/24/65.txt', 'ProgramData/70/453.txt', 'ProgramData/14/1173.txt']"
distances: ,"[0.3268943428993225, 0.33047789335250854, 0.3313647508621216, 0.33346426486968994, 0.3339817523956299, 0.3347678780555725, 0.33580929040908813, 0.33628666400909424, 0.3364766240119934, 0.3366524577140808]"
 
file: ,ProgramData/30/3247.txt
ids: ,"['ProgramData/22/605.txt', 'ProgramData/78/1431.txt', 'ProgramData/2/413.txt', 'ProgramData/15/301.txt', 'ProgramData/47/5663.txt', 'ProgramData/63/273.txt', 'ProgramData/85/2065.txt', 'ProgramData/102/805.txt', 'ProgramData/73/1575.txt', 'ProgramData/73/1408.txt']"
distances: ,"[0.08279871940612793, 0.09462827444076538, 0.10244035720825195, 0.11376696825027466, 0.14998364448547363, 0.4282541871070862, 0.42870086431503296, 0.4333311915397644, 0.43521738052368164, 0.4369049668312073]"
 
file: ,ProgramData/30/1160.txt
ids: ,"['ProgramData/17/993.txt', 'ProgramData/88/944.txt', 'ProgramData/48/1540.txt', 'ProgramData/10/1989.txt', 'ProgramData/100/2478.txt', 'ProgramData/27/1718.txt', 'ProgramData/60/1606.txt', 'ProgramData/13/134.txt', 'ProgramData/2/1299.txt', 'ProgramData/78/1594.txt']"
distances: ,"[0.4004107117652893, 0.40652740001678467, 0.411193311214447, 0.41530007123947144, 0.419977605342865, 0.4205809235572815, 0.4233691096305847, 0.42531222105026245, 0.4257771372795105, 0.4298437237739563]"
 
file: ,ProgramData/52/4253.txt
ids: ,"['ProgramData/47/5663.txt', 'ProgramData/78/1431.txt', 'ProgramData/2/413.txt', 'ProgramData/22/605.txt', 'ProgramData/15/301.txt', 'ProgramData/46/2699.txt', 'ProgramData/51/1010.txt', 'ProgramData/85/2065.txt', 'ProgramData/43/917.txt', 'ProgramData/69/1360.txt']"
distances: ,"[0.08141225576400757, 0.15784728527069092, 0.1783921718597412, 0.18177175521850586, 0.21039438247680664, 0.5083718299865723, 0.5098595023155212, 0.5119708180427551, 0.5135103464126587, 0.5137957334518433]"
 
file: ,ProgramData/101/831.txt
ids: ,"['ProgramData/2/1252.txt', 'ProgramData/32/1075.txt', 'ProgramData/59/635.txt', 'ProgramData/4/702.txt', 'ProgramData/95/1358.txt', 'ProgramData/96/702.txt', 'ProgramData/41/629.txt', 'ProgramData/17/672.txt', 'ProgramData/41/906.txt', 'ProgramData/69/1256.txt']"
distances: ,"[0.06378072500228882, 0.06716775894165039, 0.0687817931175232, 0.07551741600036621, 0.07773226499557495, 0.07801622152328491, 0.0781286358833313, 0.07839912176132202, 0.07854276895523071, 0.07911109924316406]"
 
file: ,ProgramData/55/670.txt
ids: ,"['ProgramData/75/898.txt', 'ProgramData/101/239.txt', 'ProgramData/17/1111.txt', 'ProgramData/34/1255.txt', 'ProgramData/19/2786.txt', 'ProgramData/61/948.txt', 'ProgramData/58/1252.txt', 'ProgramData/18/670.txt', 'ProgramData/38/1198.txt', 'ProgramData/101/854.txt']"
distances: ,"[0.23721271753311157, 0.2405725121498108, 0.2430940866470337, 0.24400097131729126, 0.2478289008140564, 0.24862545728683472, 0.25227558612823486, 0.25242340564727783, 0.2556004524230957, 0.2556198239326477]"
 
file: ,ProgramData/55/1205.txt
ids: ,"['ProgramData/78/463.txt', 'ProgramData/49/719.txt', 'ProgramData/101/1078.txt', 'ProgramData/101/610.txt', 'ProgramData/32/1939.txt', 'ProgramData/98/1764.txt', 'ProgramData/75/861.txt', 'ProgramData/98/1700.txt', 'ProgramData/101/905.txt', 'ProgramData/75/527.txt']"
distances: ,"[0.3955966830253601, 0.3988916873931885, 0.3989611268043518, 0.4037435054779053, 0.40553659200668335, 0.40621060132980347, 0.4080023765563965, 0.4081169366836548, 0.40819311141967773, 0.41036278009414673]"
 
file: ,ProgramData/63/1838.txt
ids: ,"['ProgramData/63/121.txt', 'ProgramData/27/1481.txt', 'ProgramData/63/273.txt', 'ProgramData/18/995.txt', 'ProgramData/73/1575.txt', 'ProgramData/85/35.txt', 'ProgramData/72/1007.txt', 'ProgramData/76/1362.txt', 'ProgramData/59/1434.txt', 'ProgramData/38/870.txt']"
distances: ,"[0.4267813563346863, 0.4311522841453552, 0.43181443214416504, 0.43431514501571655, 0.4358808994293213, 0.4365538954734802, 0.43664324283599854, 0.4373900890350342, 0.43792831897735596, 0.43857210874557495]"
 
file: ,ProgramData/64/351.txt
ids: ,"['ProgramData/2/413.txt', 'ProgramData/15/301.txt', 'ProgramData/22/605.txt', 'ProgramData/78/1431.txt', 'ProgramData/47/5663.txt', 'ProgramData/69/999.txt', 'ProgramData/41/508.txt', 'ProgramData/14/1076.txt', 'ProgramData/74/995.txt', 'ProgramData/27/868.txt']"
distances: ,"[0.07843869924545288, 0.09162580966949463, 0.09378796815872192, 0.16895639896392822, 0.2331429123878479, 0.3776025176048279, 0.3777883052825928, 0.37793755531311035, 0.3779476284980774, 0.3783518075942993]"
 
file: ,ProgramData/41/180.txt
ids: ,"['ProgramData/41/970.txt', 'ProgramData/101/416.txt', 'ProgramData/75/1025.txt', 'ProgramData/59/951.txt', 'ProgramData/4/933.txt', 'ProgramData/64/3054.txt', 'ProgramData/41/1168.txt', 'ProgramData/41/318.txt', 'ProgramData/41/786.txt', 'ProgramData/95/1270.txt']"
distances: ,"[0.2863069772720337, 0.28632307052612305, 0.28832924365997314, 0.28885847330093384, 0.28893399238586426, 0.28921860456466675, 0.2899096608161926, 0.2904464602470398, 0.29090434312820435, 0.29221367835998535]"
 
file: ,ProgramData/83/3111.txt
ids: ,"['ProgramData/46/1046.txt', 'ProgramData/70/369.txt', 'ProgramData/85/1716.txt', 'ProgramData/19/2054.txt', 'ProgramData/14/1112.txt', 'ProgramData/19/9.txt', 'ProgramData/71/2337.txt', 'ProgramData/24/319.txt', 'ProgramData/9/335.txt', 'ProgramData/102/521.txt']"
distances: ,"[0.06432723999023438, 0.06479859352111816, 0.06522661447525024, 0.06570643186569214, 0.0668175220489502, 0.06711137294769287, 0.06813180446624756, 0.06830686330795288, 0.06835490465164185, 0.06902605295181274]"
 
file: ,ProgramData/48/98.txt
ids: ,"['ProgramData/9/1613.txt', 'ProgramData/77/592.txt', 'ProgramData/64/180.txt', 'ProgramData/76/509.txt', 'ProgramData/51/75.txt', 'ProgramData/2/690.txt', 'ProgramData/76/1119.txt', 'ProgramData/9/1294.txt', 'ProgramData/66/397.txt', 'ProgramData/94/2509.txt']"
distances: ,"[0.3384197950363159, 0.34278225898742676, 0.3447767496109009, 0.34641337394714355, 0.3483179807662964, 0.34981322288513184, 0.35077959299087524, 0.35080182552337646, 0.35135263204574585, 0.3513685464859009]"
 
file: ,ProgramData/70/1224.txt
ids: ,"['ProgramData/55/1205.txt', 'ProgramData/73/285.txt', 'ProgramData/1/746.txt', 'ProgramData/69/921.txt', 'ProgramData/50/1935.txt', 'ProgramData/7/854.txt', 'ProgramData/7/855.txt', 'ProgramData/19/1986.txt', 'ProgramData/18/881.txt', 'ProgramData/103/409.txt']"
distances: ,"[0.0962333083152771, 0.10286450386047363, 0.12620508670806885, 0.13431990146636963, 0.14944231510162354, 0.15359598398208618, 0.15691667795181274, 0.15743643045425415, 0.15873271226882935, 0.1612740159034729]"
 
file: ,ProgramData/70/1199.txt
ids: ,"['ProgramData/64/1553.txt', 'ProgramData/98/326.txt', 'ProgramData/59/1461.txt', 'ProgramData/58/584.txt', 'ProgramData/2/70.txt', 'ProgramData/70/389.txt', 'ProgramData/47/2401.txt', 'ProgramData/75/722.txt', 'ProgramData/4/2178.txt', 'ProgramData/18/1402.txt']"
distances: ,"[0.3296942710876465, 0.3435637950897217, 0.3436849117279053, 0.3442390561103821, 0.34453386068344116, 0.345614492893219, 0.3456665873527527, 0.3480769395828247, 0.3484644293785095, 0.3484734296798706]"
 
file: ,ProgramData/76/134.txt
ids: ,"['ProgramData/78/1594.txt', 'ProgramData/100/2478.txt', 'ProgramData/66/1176.txt', 'ProgramData/69/780.txt', 'ProgramData/66/136.txt', 'ProgramData/82/236.txt', 'ProgramData/39/189.txt', 'ProgramData/94/1376.txt', 'ProgramData/80/784.txt', 'ProgramData/33/1878.txt']"
distances: ,"[0.35572391748428345, 0.3591981530189514, 0.3602912425994873, 0.3635179400444031, 0.3658360242843628, 0.3666194677352905, 0.3686724901199341, 0.3697972893714905, 0.37066811323165894, 0.3710095286369324]"
 
file: ,ProgramData/82/1439.txt
ids: ,"['ProgramData/82/383.txt', 'ProgramData/84/3412.txt', 'ProgramData/84/2414.txt', 'ProgramData/82/2669.txt', 'ProgramData/82/1446.txt', 'ProgramData/3/3177.txt', 'ProgramData/3/1498.txt', 'ProgramData/52/1052.txt', 'ProgramData/82/193.txt', 'ProgramData/85/1878.txt']"
distances: ,"[0.09337389469146729, 0.09912562370300293, 0.09913438558578491, 0.10056167840957642, 0.10232245922088623, 0.10238301753997803, 0.10244715213775635, 0.10270082950592041, 0.10277742147445679, 0.10280376672744751]"
 
file: ,ProgramData/47/3011.txt
ids: ,"['ProgramData/25/91.txt', 'ProgramData/98/1597.txt', 'ProgramData/25/1345.txt', 'ProgramData/73/645.txt', 'ProgramData/4/1135.txt', 'ProgramData/43/1459.txt', 'ProgramData/52/5956.txt', 'ProgramData/63/1816.txt', 'ProgramData/37/1762.txt', 'ProgramData/80/1008.txt']"
distances: ,"[0.3275187611579895, 0.3324003219604492, 0.3373100757598877, 0.3380023241043091, 0.34079617261886597, 0.341488778591156, 0.34416937828063965, 0.34449392557144165, 0.34468501806259155, 0.34555351734161377]"
 
file: ,ProgramData/14/1069.txt
ids: ,"['ProgramData/14/1049.txt', 'ProgramData/14/1553.txt', 'ProgramData/2/1109.txt', 'ProgramData/31/1276.txt', 'ProgramData/31/378.txt', 'ProgramData/14/1530.txt', 'ProgramData/39/407.txt', 'ProgramData/39/1495.txt', 'ProgramData/14/1127.txt', 'ProgramData/14/799.txt']"
distances: ,"[0.37365734577178955, 0.3736623525619507, 0.37691056728363037, 0.3836579918861389, 0.38604938983917236, 0.38698840141296387, 0.3873492479324341, 0.3876376748085022, 0.3898196220397949, 0.3901170492172241]"
misses:
79
